YEAR;TMAX;TMIN;TMED
2013;15.4;0.2;7.8
2013;13.8;4.3;9.1
2013;14.3;-0.6;6.9
2013;18.3;2.3;10.3
2013;22.8;6.1;14.5
2013;20.2;0.7;10.5
2013;14.5;7;10.8
2013;9.9;1.9;5.9
2013;9.8;-0.4;4.7
2013;7.8;-1.2;3.3
2013;7.1;-3.9;1.6
2013;10.6;-3.6;3.5
2013;12;-1.5;5.3
2013;24.8;4;14.4
2013;28.8;5.7;17.3
2013;26.8;10.3;18.6
2013;21.5;7.9;14.7
2013;23.4;4.8;14.1
2013;12.2;8.3;10.3
2013;10.1;2.6;6.4
2013;12.7;-2.4;5.2
2013;14.5;5.8;10.2
2013;20.5;3.1;11.8
2013;15.3;7.9;11.6
2013;20.3;10.1;15.2
2013;27;11.5;19.3
2013;25.2;15.9;20.6
2013;15.9;10.4;13.2
2013;13.4;8.2;10.8
2013;8.3;2.9;5.6
2013;9.9;-0.2;4.9
2013;7.8;0.9;4.4
2013;6.8;4;5.4
2013;7.3;2.7;5
2013;14.1;2.3;8.2
2013;21.2;2.9;12.1
2013;18.4;7.3;12.9
2013;15.1;3.7;9.4
2013;12.3;0.7;6.5
2013;11.2;-0.1;5.6
2013;10.7;-1;4.9
2013;15.8;-2.6;6.6
2013;18.3;5.7;12
2013;17.8;7.4;12.6
2013;17.1;7.4;12.3
2013;12.1;8.4;10.3
2013;12.3;7.3;9.8
2013;13.8;8.3;11.1
2013;16.3;8.8;12.6
2013;20.4;7.3;13.9
2013;15.8;7.5;11.7
2013;19.8;4.5;12.2
2013;24.3;8.1;16.5
2013;24.7;10;17.4
2013;23;10.8;16.9
2013;17.3;11.5;14.4
2013;25;4.9;15
2013;17.5;6.7;12.1
2013;19.9;6.1;13
2013;23.3;9.3;16.3
2013;26.9;11.1;19
2013;28.4;7.9;18.2
2013;26.6;13.4;20
2013;17.4;11.8;14.6
2013;25.8;7.5;16.7
2013;27.4;9.4;18.4
2013;21.5;10.9;16.2
2013;11.8;5.8;8.8
2013;15.9;4.9;10.4
2013;18.9;8.3;13.6
2013;14.8;2.9;8.9
2013;15;2.6;8.8
2013;24.6;9.6;17.1
2013;19.9;7.6;13.8
2013;19.6;6.4;13
2013;21.6;9.8;15.7
2013;23.1;9.6;16.4
2013;19.7;13.2;16.5
2013;18.5;15.8;17.2
2013;17.8;10.4;14.1
2013;20.9;6.8;13.9
2013;19.9;6.8;13.4
2013;23.6;9.9;16.8
2013;25.4;13.2;19.3
2013;22.6;13.4;18
2013;26.8;11.6;19.2
2013;22.9;11;17
2013;17;11.4;14.2
2013;23.5;13.5;18.5
2013;22.8;8.6;15.7
2013;25.2;4.6;14.9
2013;31.5;15.5;23.5
2013;19.5;11.2;15.4
2013;26.3;7.3;16.8
2013;27.2;13.3;20.3
2013;22.8;11.7;17.3
2013;23.1;6.9;15
2013;28;8.5;18.3
2013;25.1;11.9;18.5
2013;27.6;12.5;20.1
2013;29.6;17.9;23.8
2013;29.2;16.8;23
2013;18.4;11.2;14.8
2013;17.4;7.4;12.4
2013;15.5;10.3;12.9
2013;27.2;8;17.6
2013;22.3;7.4;14.9
2013;24.3;11.2;17.8
2013;27.7;13.7;20.7
2013;27.7;12.8;20.3
2013;20.1;7.3;13.9
2013;23;12.4;17.7
2013;16.6;8.5;12.6
2013;28.2;5.5;16.9
2013;30.6;14.7;22.7
2013;32.1;16.4;24.3
2013;22.2;11.4;16.8
2013;15;6.5;10.8
2013;27.8;11;19.4
2013;30;14;22
2013;30;16.5;23.3
2013;30.1;15.6;20.4
2013;33.8;18.4;26.1
2013;31;13.8;22.4
2013;37.1;17.2;27.2
2013;23.4;14.6;19
2013;27;13.4;20.2
2013;32;13.2;22.6
2013;32.3;17.6;25
2013;33.5;19.4;26.5
2013;34.8;18.5;26.7
2013;34.5;19.7;27.1
2013;28.3;17.3;22.8
2013;30.5;17.8;24.2
2013;32.2;12.5;22.4
2013;36.1;11.4;23.8
2013;38.6;15.7;27.2
2013;33.1;15.1;24.1
2013;31.8;11.6;21.7
2014;31.8;15.5;23.7
2014;25.3;13.7;19.5
2014;21.9;8.1;15
2014;27.2;8.4;17.8
2014;28.3;8.3;18.3
2014;36.2;14.4;25.3
2014;32.7;16.2;24.5
2014;33.3;9.4;21.4
2014;28.4;14.8;21.6
2014;31;14;22.5
2014;22.9;8.3;15.6
2014;27.5;8.1;17.8
2014;31.3;14;22.7
2014;33.7;17;25.4
2014;38.1;17.8;28
2014;32.3;13.2;22.8
2014;39.1;20.2;29.7
2014;40.2;19.4;29.8
2014;27.9;12.9;20.4
2014;37;13.9;25.5
2014;31.6;17.9;24.8
2014;36.4;14.3;25.4
2014;26.1;18.8;22.5
2014;20.8;11.2;16
2014;23.3;7.5;15.4
2014;26.6;10.5;18.6
2014;31.5;14.8;23.2
2014;26.2;19.8;23
2014;29.7;17.4;23.6
2014;32.1;18.9;25.5
2014;30.7;17.3;24
2014;25.9;11.9;18.9
2014;30.6;18.2;24.4
2014;30.6;17.1;23.9
2014;31.2;15.4;23.3
2014;24.6;18.6;21.6
2014;26.4;10.6;18.5
2014;29.7;15.5;22.6
2014;29.3;12.9;21.1
2014;30.3;13.2;21.8
2014;29.9;12.2;21.1
2014;26.9;17.7;22.3
2014;24.4;15.3;19.9
2014;23.8;9.7;16.8
2014;22.9;7.5;15.2
2014;24.3;10.1;17.2
2014;25.5;15.7;20.6
2014;26.6;17.9;22.3
2014;24.6;19.6;22.1
2014;28.8;18;23.4
2014;26.9;16.8;21.9
2014;23.1;15.3;19.2
2014;26.7;8.8;17.8
2014;27.8;13.6;20.7
2014;22;13;17.5
2014;20.5;10;15.3
2014;20.7;8.2;14.5
2014;24.1;6.4;15.3
2014;26.2;8.7;17.5
2014;27.9;11.4;19.7
2014;27.6;11.3;19.5
2014;26.3;12;19.2
2014;23.3;15.4;19.4
2014;27.6;16.6;22.1
2014;22.6;12.7;17.7
2014;28;8.4;18.2
2014;28.2;13.4;20.8
2014;23.6;15.8;19.7
2014;22;8.9;15.5
2014;27.6;8.2;17.9
2014;28.5;9.5;19
2014;28;14.3;21.2
2014;23.9;16.5;20.2
2014;21.6;12.5;17.1
2014;20.8;12.3;16.6
2014;19;9.4;14.2
2014;21.3;5.8;13.6
2014;20.8;9.3;15.1
2014;23.8;11.1;17.5
2014;16.2;7.9;12.1
2014;20.9;5.5;13.2
2014;26.5;7.8;17.2
2014;20.8;10.9;15.9
2014;23.2;9.4;16.3
2014;25.9;14.1;20
2014;26.1;16.2;21.2
2014;26.3;15.8;21.1
2014;28.5;16.3;22.4
2014;22.1;12.5;17.3
2014;23.3;6.4;14.9
2014;22.6;9.9;16.3
2014;22.3;11.6;17
2014;19.7;16.2;18
2014;27.1;16.1;21.6
2014;22.2;18.5;20.4
2014;20.3;18.1;19.2
2014;21.8;17.6;19.7
2014;22.3;14.1;18.2
2014;18.9;12.2;15.6
2014;17.8;9;13.4
2014;21.1;3.8;12.5
2014;14;8;11
2014;14.3;8.8;11.6
2014;19.1;4.1;11.6
2014;22.3;8;15.2
2014;23.5;10.8;17.2
2014;18.4;8.4;13.4
2014;18.5;3;10.8
2014;17.5;5.9;11.7
2014;19.2;3.5;11.4
2014;18.4;6.4;12.4
2014;19.2;2.9;11.1
2014;23.6;8.6;16.1
2014;18.2;6.1;12.2
2014;17.3;1.8;9.6
2014;19.2;8.1;13.7
2014;19.8;11;15.4
2014;20;10.6;15.3
2014;19.2;9.6;14.4
2014;17.6;10.6;14.1
2014;23.3;9.2;16.3
2014;17.3;7.8;12.6
2014;15.3;11.6;13.5
2014;24.2;8.1;16.2
2014;23.3;10.1;16.7
2014;23.9;6.6;15.3
2014;19.5;12.5;16
2014;16.7;11.7;14.2
2014;18.3;5.9;12.1
2014;19.5;10.6;15.1
2014;17.8;11.9;14.9
2014;19.2;12.5;15.9
2014;21.5;12.4;17
2014;17.9;13.3;15.6
2014;16.4;6.8;11.6
2014;16.2;5;10.6
2014;14.2;4.4;9.3
2014;15.1;8.4;11.8
2014;15.1;4.8;10
2014;14.8;4.4;9.6
2014;10.1;6;8.1
2014;14.1;7.1;10.6
2014;12.4;5;8.7
2014;16.4;5.3;10.9
2014;20;4.4;12.2
2014;18.6;3.7;11.2
2014;18.6;5.2;11.9
2014;12.3;3;7.7
2014;16.2;7.1;11.7
2014;19;7;13
2014;13.5;6.2;9.9
2014;20.2;6.6;13.4
2014;21.5;6.8;14.2
2014;17;6.4;11.7
2014;13.7;9.8;11.8
2014;15.2;3.4;9.3
2014;16.1;3;9.6
2014;11.1;4.9;8
2014;14.7;2.1;8.4
2014;15.2;5.5;10.4
2014;18;5.3;11.7
2014;14.1;8.9;11.5
2014;17.1;8.8;13
2014;12.1;2.8;7.5
2014;12.5;0.3;6.4
2014;10.2;5.2;7.7
2014;15.5;4.4;10
2014;12;2.3;7.2
2014;11.6;2.9;7.3
2014;12;0.4;6.2
2014;17.6;4.4;11
2014;15.8;6.6;11.2
2014;12.8;8.9;10.9
2014;16.6;3.2;9.9
2014;15.6;2.8;9.2
2014;17.1;2.2;9.7
2014;15.4;1.2;8.3
2014;16.9;1;9
2014;17.6;1.5;9.6
2014;16.6;-1.3;7.7
2014;16.2;-2;7.1
2014;14.5;-2.7;5.9
2014;9;0.5;4.8
2014;11.2;4.9;8.1
2014;13.2;-2.5;5.4
2014;12.7;6.7;9.7
2014;11.2;6.6;8.9
2014;13.6;4.3;9
2014;12.2;-0.1;6.1
2014;12.8;1.5;7.2
2014;13;5.6;9.3
2014;15.7;6.2;11
2014;14.8;9.6;12.2
2014;17;12.3;14.7
2014;15.9;10.6;13.3
2014;16.7;8.6;12.7
2014;17.5;3.9;10.7
2014;17.6;2.4;10
2014;13;4.7;8.9
2014;19.7;5.9;12.8
2014;19.5;4;11.8
2014;16.8;7.9;12.4
2014;13.5;7.3;10.4
2014;13.8;1.4;7.6
2014;13.2;0.2;6.7
2014;13.2;0.4;6.8
2014;9.5;-0.1;4.7
2014;10.5;-3.4;3.6
2014;12.5;3.2;7.9
2014;12.6;8.1;10.4
2014;17.6;6.7;12.2
2014;11;5.5;8.3
2014;23.7;8.9;16.3
2014;22.2;11.8;17
2014;18.3;8.3;13.3
2014;14.3;3.6;9
2014;15.5;2.9;9.2
2014;15.2;5.5;10.4
2014;15.3;4.4;9.9
2014;17.6;2.4;10
2014;17.5;4.4;11
2014;12.8;4.8;8.8
2014;16.4;-1.5;7.5
2014;11.2;1.6;6.4
2014;15.6;0.5;8.1
2014;19.7;2.7;11.2
2014;17.4;4.2;10.8
2014;20.7;4.8;12.8
2014;24.5;9.3;16.9
2014;26.3;12.7;19.5
2014;17.1;8;12.6
2014;24.1;7.7;15.9
2014;19.3;10.1;14.7
2014;14.2;9.3;11.8
2014;14.6;10.4;12.5
2014;14.7;10;12.4
2014;10.2;6.2;8.2
2014;8.2;5.3;6.8
2014;10;3.2;6.6
2014;11.8;-1.5;5.2
2014;16.5;3.5;10
2014;17.1;4.8;11
2014;22.2;9.9;16.1
2014;14.6;7.1;10.9
2014;14.7;10.2;12.5
2014;15;11;13
2014;16.7;11.9;14.3
2014;15.4;12.2;13.8
2014;14.8;9.8;12.3
2014;20.7;6.3;13.5
2014;21.5;8.4;15
2014;16;8.1;12.1
2014;14.9;6.2;10.6
2014;17.1;4.2;10.7
2014;19.7;6.2;13
2014;21.2;5.8;13.5
2014;20.8;7.7;14.3
2014;17.8;5.7;11.8
2014;21.1;3;12.1
2014;21.8;5.3;13.6
2014;20.6;10.2;15.4
2014;25.4;9.4;17.4
2014;12.3;8.5;10.4
2014;16;5.6;10.8
2014;20.4;11.1;15.3
2014;15.7;9.4;12.6
2014;18.7;8;13.4
2014;15.8;6.8;11.3
2014;14.8;1.5;8.2
2014;18.2;1.3;9.8
2014;19.1;9;14.1
2014;24.3;6.9;15.6
2014;19.8;8.8;14.3
2014;14.1;3.4;8.8
2014;11;-0.3;5.4
2014;18.6;4.8;11.7
2014;14.8;11.6;13.2
2014;15.3;12.8;14.1
2014;20.7;14;17.4
2014;22.9;12.8;17.9
2014;26.4;12.1;19.3
2014;20;10.2;15.1
2014;15.8;7.1;11.5
2014;18.8;3.4;11.1
2014;22.6;6.6;14.6
2014;23.7;6.7;15.2
2014;25.5;5.9;15.7
2014;25.2;9.5;17.4
2014;24.6;13.3;19
2014;24.4;7.4;15.9
2014;23.5;11.7;17.6
2014;19.3;8.5;13.9
2014;20.1;6;13.1
2014;28.6;12.2;20.4
2014;31.6;15.6;23.6
2014;23.2;13.9;18.6
2014;25.3;12.4;18.9
2014;28.4;14.8;21.6
2014;27;17.9;22.5
2014;22.3;14.9;18.6
2014;20.5;11.9;16.2
2014;20.8;12.8;16.8
2014;22.2;6;14.1
2014;18.6;6.5;12.6
2014;15.2;3.5;9.4
2014;13;6.2;9.6
2014;16.6;9.6;13.1
2014;19.6;9.6;14.6
2014;24.1;7.9;16
2014;25.1;12;18.6
2014;23.4;11.7;17.6
2014;22.5;8.9;15.7
2014;27.3;8;17.7
2014;23.7;8;15.9
2014;28.2;12.3;20.3
2014;20.1;8.8;14.5
2014;23.7;4;13.9
2014;29;11.6;20.3
2014;32.2;12.7;22.5
2014;26.8;10;18.4
2014;28.4;11.9;20.2
2014;32.2;16.3;24.3
2014;24.4;14.6;19.5
2014;22.3;12.7;17.5
2014;20.4;11.2;15.8
2014;26;12.9;19.5
2014;30.1;14.5;22.3
2014;23.5;13.4;18.5
2014;25.9;8.4;17.2
2014;28.7;10.8;19.8
2014;26.2;12.6;19.4
2014;29.5;13.3;21.4
2014;23.3;15.5;19.4
2014;16.8;11.4;14.1
2014;20.7;8.6;14.7
2014;23;7.5;15.3
2014;32.3;8.9;20.6
2014;29.6;15.2;22.4
2014;32;15.7;23.9
2014;33.2;16.7;25
2014;28;15.3;21.7
2014;31.2;14.1;22.7
2014;31.2;15.9;
2014;24.9;11.5;18.2
2014;24.2;7;15.6
2014;29.3;13.6;21.5
2014;23.3;13.8;18.6
2014;28.7;8.6;18.7
2014;25.7;12;18.9
2014;30.4;16.7;23.6
2014;27.5;15.4;21.5
2014;32;10;21
2014;34;19.9;27
2014;24.1;13;18.6
2014;22.6;11.2;16.9
2014;18.3;6.5;12.4
2014;27.5;7.8;17.7
2014;29.6;13.5;21.6
2014;31;14.2;22.6
2014;34.6;17.2;25.9
2014;34.5;16.2;25.4
2014;28.8;19;23.9
2014;34.9;17.9;26.4
2014;33.3;16.6;25
2014;24.8;17.5;21.2
2015;24;13.6;18.8
2015;22.3;11.4;16.9
2015;28.9;9.6;19.3
2015;24.9;8;16.5
2015;34.8;11;22.9
2015;33.2;16.8;25
2015;32.7;11;21.9
2015;33.1;15.8;24.5
2015;33.5;17.3;25.4
2015;32.7;9.6;21.2
2015;34.8;15.1;25
2015;27.8;12;19.9
2015;26.9;13;20
2015;27.4;13.8;20.6
2015;26.9;7;17
2015;33.9;17;25.5
2015;21.2;10.2;15.7
2015;28;11.1;19.6
2015;22.4;14.3;18.4
2015;24.7;12.6;18.7
2015;29.2;8;18.6
2015;29.5;12.5;21
2015;30.6;18;24.3
2015;32.1;18.6;25.4
2015;31.9;18;25
2015;26.2;16.7;21.5
2015;34.1;19.6;26.9
2015;23.9;16.6;20.3
2015;23.4;9.9;16.7
2015;27.3;7.8;17.6
2015;29.5;13.5;21.5
2015;30.8;16.7;23.8
2015;33;14.6;23.8
2015;32.5;19.9;26.2
2015;31.6;17.8;24.7
2015;30.4;19.5;25
2015;34.6;20.1;27.4
2015;29.6;19.5;24.6
2015;30.3;18.7;24.5
2015;30.4;17.1;23.8
2015;28;12.3;20.2
2015;30.7;10.6;20.7
2015;26.7;13.5;20.1
2015;24.4;8.8;16.6
2015;26;8.4;17.2
2015;29.3;13.7;21.5
2015;29;17.6;23.3
2015;31;17.4;24.2
2015;27;17.1;22.1
2015;20.7;11.2;16
2015;23.1;5.9;14.5
2015;26.4;7.3;16.9
2015;30;16.4;23.2
2015;33.1;17.4;25.3
2015;34.4;16;25.2
2015;21.8;15.1;18.5
2015;26.7;11.4;19.1
2015;21.4;12.1;16.8
2015;27.1;6.4;16.8
2015;24.8;12.5;18.7
2015;32.4;18;25.2
2015;32.8;18.2;25.5
2015;28.1;16.4;22.3
2015;32;14.4;23.2
2015;32.4;16.2;24.3
2015;32.5;14.5;23.5
2015;33.7;17.5;25.6
2015;32.4;17.5;25
2015;32.4;19.6;26
2015;34.1;21;27.6
2015;33.5;18.2;25.9
2015;34.4;19;26.7
2015;23.8;13;18.4
2015;27.3;8;17.7
2015;30.8;9.6;20.2
2015;34.6;15;24.8
2015;35.4;21;28.2
2015;32.8;16.6;24.7
2015;28.1;12;20.1
2015;17.1;9.5;13.3
2015;20.3;11;15.7
2015;24.4;7.9;16.2
2015;25.9;8.7;17.3
2015;22.1;9.5;15.8
2015;20.3;10;15.2
2015;25.6;6.5;16.1
2015;27.6;5.2;16.4
2015;29.6;11.9;20.8
2015;22.7;12.9;17.8
2015;26.8;8.5;17.7
2015;29.7;11;20.4
2015;31.3;15.4;23.4
2015;31.9;14.2;23.1
2015;27.1;7.9;17.5
2015;19.6;8.7;14.2
2015;21;3.5;12.3
2015;20.4;3;11.7
2015;23.7;11.3;17.5
2015;30;13.5;21.8
2015;21.9;14;18
2015;25.3;8;16.7
2015;24.8;5.5;15.2
2015;27;14.5;20.8
2015;21.5;13.3;17.4
2015;21.8;10;15.9
2015;18.8;11.6;15.2
2015;19.4;10.8;15.1
2015;24.5;9;16.8
2015;26;9.5;17.8
2015;24.2;8;16.1
2015;21.5;6;13.8
2015;25.3;6;15.7
2015;26.8;8;17.4
2015;28.4;11;19.7
2015;29;9.5;19.3
2015;29;14;21.5
2015;19.8;11.4;15.6
2015;19.3;9.5;14.4
2015;13.5;11.5;12.5
2015;15;13;14
2015;21.4;11;16.2
2015;17.3;9;13.2
2015;16;5.5;10.8
2015;21.5;5;13.3
2015;21.5;6;13.8
2015;13.9;5;9.5
2015;13.4;-1.5;6
2015;18.5;2;10.4
2015;23.8;6;14.9
2015;21.7;7.5;14.6
2015;19.4;6;12.7
2015;20.8;13;16.9
2015;20.9;12;16.5
2015;22.7;9.6;16.2
2015;24.9;11;18
2015;25.7;13;19.4
2015;21.6;14.5;18.1
2015;26.4;15.5;21
2015;23.6;16.2;19.9
2015;26.5;17;21.8
2015;24.7;15;19.9
2015;20.1;12.6;16.4
2015;19.3;9.4;14.4
2015;14.6;3.5;9.1
2015;17;1.5;9.3
2015;18;5.6;12.2
2015;17.9;3.5;10.7
2015;17.8;5.5;11.7
2015;16.5;7.4;12
2015;19.6;9.5;14.6
2015;20.5;8.5;14.5
2015;17.6;7;12.3
2015;19.6;10.6;15.1
2015;20.1;9.4;14.8
2015;20.4;6;13.2
2015;22.7;8.5;15.6
2015;20.2;10.5;15.4
2015;17.1;8;12.6
2015;18.4;5.7;12.1
2015;16.4;8.4;12.4
2015;13.7;6;9.9
2015;12.5;4;8.3
2015;17.4;0;8.7
2015;16.9;-1;8
2015;13.1;3.5;8.3
2015;15;1.5;8.3
2015;20.8;3;11.9
2015;12.5;3.2;7.9
2015;11.1;0;5.6
2015;10;-2;4
2015;12.3;3;7.7
2015;16.8;2.5;9.7
2015;9.8;3;6.4
2015;13.8;-1;6.4
2015;13.1;0.5;6.8
2015;11.8;7;9.4
2015;15;11.5;13.3
2015;16.1;13;14.6
2015;19.6;10.8;15.2
2015;16.7;5.5;11.1
2015;15.2;5;10.1
2015;12.7;0;6.4
2015;11.1;4.5;7.8
2015;10.2;5.4;7.8
2015;12;-0.5;5.8
2015;10.6;0.5;5.6
2015;17.5;5;11.3
2015;19.2;5.5;12.4
2015;13.9;5.4;9.7
2015;17.7;4;10.9
2015;13.9;5.5;9.7
2015;13.2;0;6.6
2015;12.9;8;10.5
2015;11.2;4.5;7.9
2015;11.3;1;6.2
2015;12.8;-1;5.9
2015;17.2;2.5;9.9
2015;15.3;2;8.7
2015;15.7;6;10.9
2015;14.2;4;9.1
2015;12.2;1;6.6
2015;12;0;6
2015;16.7;2.4;9.6
2015;18.2;2.5;10.4
2015;20.5;3.5;12
2015;13.3;6;9.7
2015;19;8.5;13.8
2015;19.3;9.9;14.6
2015;16;10;13
2015;19.2;8;13.6
2015;19.2;1.5;10.4
2015;16.5;9.2;12.9
2015;16.7;4;10.4
2015;18.8;5;11.9
2015;16;6;11
2015;14.7;1;7.9
2015;17.7;3.7;10.7
2015;17.1;12.8;15
2015;17.4;9.5;13.5
2015;13.7;6;9.9
2015;17.1;9.8;13.5
2015;11.5;8.1;9.8
2015;12.4;4.6;8.5
2015;15;5.3;10.2
2015;11.1;5.5;8.3
2015;13.7;4.6;9.2
2015;17.6;3;10.3
2015;17.4;4.5;11
2015;17.6;5.5;11.6
2015;19;6.2;12.6
2015;12.5;1;6.8
2015;13;-1;6
2015;17.9;8.5;13.2
2015;17.1;10.5;13.8
2015;10.8;4.8;7.8
2015;11.2;2.2;6.7
2015;16.8;5.8;11.3
2015;21.9;10.9;16.4
2015;17;7.4;12.2
2015;21.5;6.9;14.2
2015;23.2;12.5;17.9
2015;23.8;9.5;16.7
2015;15.6;4.6;10.1
2015;13.8;-0.4;6.7
2015;12.5;3.6;8.1
2015;17;-0.6;8.2
2015;17.6;3.2;10.4
2015;19.9;1.5;10.7
2015;21.3;6;13.7
2015;20.7;8.9;14.8
2015;20.5;8.4;14.5
2015;13.6;5.6;9.6
2015;13.7;-0.6;6.6
2015;9.9;-0.6;4.7
2015;17.1;2;9.6
2015;18.6;4;11.3
2015;24.6;0.2;12.4
2015;22.5;8.4;15.5
2015;14.1;1.4;7.8
2015;21;-1.7;9.7
2015;18.4;0.4;9.4
2015;22.4;2.5;12.5
2015;17.6;5;11.3
2015;12.2;7.4;9.8
2015;12.8;5.7;9.3
2015;15.2;7.7;11.5
2015;15.9;8;12
2015;17.8;6.9;12.4
2015;20;6.5;13.3
2015;22;2.5;12.3
2015;21.4;9.6;15.5
2015;12.6;6.2;9.4
2015;19.2;0.6;9.9
2015;13.6;6.3;10
2015;10;5;7.5
2015;12.4;3;7.7
2015;16.8;1.5;9.2
2015;15.3;7.1;11.2
2015;14.5;7.2;10.9
2015;21.6;8.6;15.1
2015;17.2;5.2;11.2
2015;15.5;1.3;8.4
2015;14.6;0.5;7.6
2015;15.4;0.9;8.2
2015;17.6;5.5;11.6
2015;20.5;4.9;12.7
2015;21.9;9.4;15.7
2015;14.8;8.2;11.5
2015;11.2;4.8;8
2015;17.6;1;9.3
2015;20.5;3;11.8
2015;22;6.6;14.3
2015;21.7;8.9;15.3
2015;24.9;6.6;15.8
2015;14.8;6.6;10.7
2015;12.9;4.4;8.7
2015;15;5.5;10.3
2015;10.7;6.5;8.6
2015;20.6;7.8;14.2
2015;25.4;9.4;17.4
2015;22.1;11.9;17
2015;22.8;11.8;17.3
2015;17.2;6.7;12
2015;20.7;3.5;12.1
2015;22.4;6.5;14.5
2015;22.2;10;16.1
2015;23.8;6.6;15.2
2015;23.3;2;12.7
2015;26.5;7;16.8
2015;25.9;7.5;16.7
2015;27.5;9;18.3
2015;28;11.5;19.8
2015;26;13;19.5
2015;28.8;12;20.4
2015;30.7;8;19.4
2015;27.4;8;17.7
2015;22.1;11;16.6
2015;31.7;12;21.9
2015;30;17;23.5
2015;29.7;16;22.9
2015;19.9;12;16
2015;23.1;8.5;15.8
2015;21;9;15
2015;22.1;4;13.1
2015;24.1;8.5;16.3
2015;23.3;8;15.7
2015;24.6;9.4;17
2015;24.7;11.4;18.1
2015;24.9;9.7;17.3
2015;26.2;14.4;20.3
2015;19.3;13.8;16.6
2015;21.3;12;16.7
2015;22.4;10;16.2
2015;28.4;6.1;17.3
2015;30.3;11.9;21.1
2015;22.2;12;17.1
2015;28.4;13.5;21
2015;29.4;16.8;23.1
2015;20;10.2;15.1
2015;21.6;6;13.8
2015;26.6;7;16.8
2015;25.5;14;19.8
2015;30.1;9;19.6
2015;32.6;8.9;20.8
2015;35.5;9.2;22.4
2015;32;14.5;23.3
2015;34.7;13;23.9
2015;24.8;12.9;18.9
2015;22.7;12;17.4
2015;29.2;11;20.1
2015;31.5;16.5;24
2015;22.2;10.9;16.6
2015;25.7;10;17.9
2015;28.5;10.5;19.5
2015;28.4;13.6;21
2015;33.3;17.5;25.4
2015;29.3;15.7;22.5
2015;30.9;8;19.5
2015;33.9;14.5;24.2
2015;34.9;16.5;25.7
2015;38;19;28.5
2015;38.3;18.9;28.6
2015;40.7;21;30.9
2015;33.3;18.9;26.1
2015;27.2;18;22.6
2016;27.6;18.5;23.1
2016;33.3;18.5;25.9
2016;31.6;19.5;25.6
2016;31.9;19.7;25.8
2016;26.7;15.6;21.2
2016;28.7;10.4;19.6
2016;27.9;10.4;19.2
2016;30.7;14.4;22.6
2016;24.7;12.5;18.6
2016;30;10.5;20.3
2016;35.4;18.1;26.8
2016;32.8;16.1;24.5
2016;31.3;8.8;20.1
2016;35.8;13.6;24.7
2016;27.9;15.2;21.6
2016;28.2;11.5;19.9
2016;35.5;16.5;26
2016;30.8;11.4;21.1
2016;33.1;11.9;22.5
2016;31.5;16.5;24
2016;34.8;18;26.4
2016;30.8;19.8;25.3
2016;27;15.8;21.4
2016;35.2;14.5;24.9
2016;28.6;12.5;20.6
2016;23.5;13.9;18.7
2016;26.9;8.2;17.6
2016;24.5;14;19.3
2016;30.1;13.2;21.7
2016;29.5;15.5;22.5
2016;23.3;10.5;16.9
2016;28.2;10.9;19.6
2016;29.8;13.4;21.6
2016;31.9;14.5;23.2
2016;32.7;18.6;25.7
2016;32;18;25
2016;30.1;17.5;23.8
2016;23.9;18;21
2016;30.2;16.5;23.4
2016;29;18;23.5
2016;29.4;13.4;21.4
2016;30;15.9;23
2016;32.2;19.1;25.7
2016;28.5;16.5;22.5
2016;29.8;12.5;21.2
2016;30.2;12.3;21.3
2016;33.7;17.2;25.5
2016;31.6;18.9;25.3
2016;28.5;18.3;23.4
2016;24;16.6;20.3
2016;26.7;12.5;19.6
2016;31.5;14.5;23
2016;32.8;20.6;26.7
2016;32.4;21.3;26.9
2016;32.2;16;24.1
2016;26.4;11.2;18.8
2016;26.9;13.6;20.3
2016;23.4;10;16.7
2016;25.9;12;19
2016;24.5;10.4;17.5
2016;25.1;7.6;16.4
2016;24.1;6.6;15.4
2016;27.5;8;17.8
2016;23.5;15.9;19.7
2016;20.8;12.4;16.6
2016;22.5;9.5;16
2016;26.2;8;17.1
2016;28;12;20
2016;20.8;13.4;17.1
2016;21.6;11.6;16.6
2016;25.6;7;16.3
2016;22.5;7;14.8
2016;24.6;5.5;15.1
2016;28.1;12;20.1
2016;29.1;15;22.1
2016;32.3;15.5;23.9
2016;33.6;19;26.3
2016;25.3;12.8;19.1
2016;22.5;6;14.3
2016;23.8;9;16.4
2016;24;6.6;15.3
2016;29.4;11.5;20.5
2016;28.4;15;21.7
2016;21.1;10.6;15.9
2016;20.4;6;13.2
2016;22;9.5;15.8
2016;23.7;13.5;18.6
2016;25.5;15;20.3
2016;30.8;11.2;21
2016;29.5;12.4;21
2016;30.4;14.5;22.5
2016;23.5;17.2;20.4
2016;21.9;16.5;19.2
2016;27.7;12.5;20.1
2016;16.5;13.6;15.1
2016;22.5;13.6;18.1
2016;23.6;11;17.3
2016;24.5;8.4;16.5
2016;27.2;12.2;19.7
2016;19.9;10.2;15.1
2016;17.9;7;12.5
2016;18.9;5.3;12.1
2016;20.8;5.3;13.1
2016;22.6;14;18.3
2016;27.1;12.4;19.8
2016;23.1;15.4;19.3
2016;18.3;11;14.7
2016;13.2;7;10.1
2016;16.9;7.6;12.3
2016;14.6;10;12.3
2016;23.7;7.8;15.8
2016;19.8;9.2;14.5
2016;19.7;3.8;11.8
2016;23.6;12.9;18.3
2016;19.3;10.2;14.8
